"V1" "V2" "V3"
"5074" "BIH" "NIC" "0"
"5075" "BIH" "NIU" "0"
"5076" "BIH" "NLD" "0"
"5077" "BIH" "NOR" "0"
"5078" "BIH" "NPL" "0"
"5079" "BIH" "NRU" "0"
"5080" "BIH" "NZL" "0"
"5081" "BIH" "OMN" "0"
"5082" "BIH" "PAK" "0"
"5083" "BIH" "PAL" "0"
"5084" "BIH" "PAN" "0"
"5085" "BIH" "PCN" "0"
"5086" "BIH" "PER" "0"
"5087" "BIH" "PHL" "0"
"5088" "BIH" "PLW" "0"
"5089" "BIH" "PNG" "0"
"5090" "BIH" "POL" "0"
"5091" "BIH" "PRI" "0"
"5092" "BIH" "PRK" "0"
"5093" "BIH" "PRT" "0"
"5094" "BIH" "PRY" "0"
"5095" "BIH" "PYF" "0"
"5096" "BIH" "QAT" "0"
"5097" "BIH" "REU" "0"
"5098" "BIH" "ROM" "0"
"5099" "BIH" "RUS" "0"
"5100" "BIH" "RWA" "0"
"5101" "BIH" "SAU" "0"
"5102" "BIH" "SDN" "0"
"5103" "BIH" "SEN" "0"
"5104" "BIH" "SGP" "0"
"5105" "BIH" "SHN" "0"
"5106" "BIH" "SLB" "0"
"5107" "BIH" "SLE" "0"
"5108" "BIH" "SLV" "0"
"5109" "BIH" "SMR" "0"
"5110" "BIH" "SOM" "0"
"5111" "BIH" "SPM" "0"
"5112" "BIH" "STP" "0"
"5113" "BIH" "SUR" "0"
"5114" "BIH" "SVK" "0"
"5115" "BIH" "SVN" "0"
"5116" "BIH" "SWE" "0"
"5117" "BIH" "SWZ" "0"
"5118" "BIH" "SYC" "0"
"5119" "BIH" "SYR" "0"
"5120" "BIH" "TCA" "0"
"5121" "BIH" "TCD" "0"
"5122" "BIH" "TGO" "0"
"5123" "BIH" "THA" "0"
"5124" "BIH" "TJK" "0"
"5125" "BIH" "TKL" "0"
"5126" "BIH" "TKM" "0"
"5127" "BIH" "TMP" "0"
"5128" "BIH" "TON" "0"
"5129" "BIH" "TTO" "0"
"5130" "BIH" "TUN" "0"
"5131" "BIH" "TUR" "0"
"5132" "BIH" "TUV" "0"
"5133" "BIH" "TWN" "0"
"5134" "BIH" "TZA" "0"
"5135" "BIH" "UGA" "0"
"5136" "BIH" "UKR" "0"
"5137" "BIH" "URY" "0"
"5138" "BIH" "USA" "0"
"5139" "BIH" "UZB" "0"
"5140" "BIH" "VCT" "0"
"5141" "BIH" "VEN" "0"
"5142" "BIH" "VGB" "0"
"5143" "BIH" "VNM" "0"
"5144" "BIH" "VUT" "0"
"5145" "BIH" "WLF" "0"
"5146" "BIH" "WSM" "0"
"5147" "BIH" "YEM" "0"
"5148" "BIH" "YUG" "1"
"5149" "BIH" "ZAF" "0"
"5150" "BIH" "ZAR" "0"
"5151" "BIH" "ZMB" "0"
"5152" "BIH" "ZWE" "0"
"5153" "BLR" "ABW" "0"
"5154" "BLR" "AFG" "0"
"5155" "BLR" "AGO" "0"
"5156" "BLR" "AIA" "0"
"5157" "BLR" "ALB" "0"
"5158" "BLR" "AND" "0"
"5159" "BLR" "ANT" "0"
"5160" "BLR" "ARE" "0"
"5161" "BLR" "ARG" "0"
"5162" "BLR" "ARM" "0"
"5163" "BLR" "ATG" "0"
"5164" "BLR" "AUS" "0"
"5165" "BLR" "AUT" "0"
"5166" "BLR" "AZE" "0"
"5167" "BLR" "BDI" "0"
"5168" "BLR" "BEL" "0"
"5169" "BLR" "BEN" "0"
"5170" "BLR" "BFA" "0"
"5171" "BLR" "BGD" "0"
"5172" "BLR" "BGR" "0"
"5173" "BLR" "BHR" "0"
"5174" "BLR" "BHS" "0"
"5175" "BLR" "BIH" "0"
"5176" "BLR" "BLR" "0"
"5177" "BLR" "BLZ" "0"
"5178" "BLR" "BMU" "0"
"5179" "BLR" "BOL" "0"
"5180" "BLR" "BRA" "0"
"5181" "BLR" "BRB" "0"
"5182" "BLR" "BRN" "0"
"5183" "BLR" "BTN" "0"
"5184" "BLR" "BWA" "0"
"5185" "BLR" "CAF" "0"
"5186" "BLR" "CAN" "0"
"5187" "BLR" "CCK" "0"
"5188" "BLR" "CHE" "0"
"5189" "BLR" "CHL" "0"
"5190" "BLR" "CHN" "0"
"5191" "BLR" "CIV" "0"
"5192" "BLR" "CMR" "0"
"5193" "BLR" "COG" "0"
"5194" "BLR" "COK" "0"
"5195" "BLR" "COL" "0"
"5196" "BLR" "COM" "0"
"5197" "BLR" "CPV" "0"
"5198" "BLR" "CRI" "0"
"5199" "BLR" "CUB" "0"
"5200" "BLR" "CXR" "0"
"5201" "BLR" "CYM" "0"
"5202" "BLR" "CYP" "0"
"5203" "BLR" "CZE" "0"
"5204" "BLR" "DEU" "0"
"5205" "BLR" "DJI" "0"
"5206" "BLR" "DMA" "0"
"5207" "BLR" "DNK" "0"
"5208" "BLR" "DOM" "0"
"5209" "BLR" "DZA" "0"
"5210" "BLR" "ECU" "0"
"5211" "BLR" "EGY" "0"
"5212" "BLR" "ERI" "0"
"5213" "BLR" "ESH" "0"
"5214" "BLR" "ESP" "0"
"5215" "BLR" "EST" "0"
"5216" "BLR" "ETH" "0"
"5217" "BLR" "FIN" "0"
"5218" "BLR" "FJI" "0"
"5219" "BLR" "FLK" "0"
"5220" "BLR" "FRA" "0"
"5221" "BLR" "FRO" "0"
"5222" "BLR" "FSM" "0"
"5223" "BLR" "GAB" "0"
"5224" "BLR" "GBR" "0"
"5225" "BLR" "GEO" "0"
"5226" "BLR" "GHA" "0"
"5227" "BLR" "GIB" "0"
"5228" "BLR" "GIN" "0"
"5229" "BLR" "GLP" "0"
"5230" "BLR" "GMB" "0"
"5231" "BLR" "GNB" "0"
"5232" "BLR" "GNQ" "0"
"5233" "BLR" "GRC" "0"
"5234" "BLR" "GRD" "0"
"5235" "BLR" "GRL" "0"
"5236" "BLR" "GTM" "0"
"5237" "BLR" "GUF" "0"
"5238" "BLR" "GUY" "0"
"5239" "BLR" "HKG" "0"
"5240" "BLR" "HND" "0"
"5241" "BLR" "HRV" "0"
"5242" "BLR" "HTI" "0"
"5243" "BLR" "HUN" "0"
"5244" "BLR" "IDN" "0"
"5245" "BLR" "IND" "0"
"5246" "BLR" "IRL" "0"
"5247" "BLR" "IRN" "0"
"5248" "BLR" "IRQ" "0"
"5249" "BLR" "ISL" "0"
"5250" "BLR" "ISR" "0"
"5251" "BLR" "ITA" "0"
"5252" "BLR" "JAM" "0"
"5253" "BLR" "JOR" "0"
"5254" "BLR" "JPN" "0"
"5255" "BLR" "KAZ" "0"
"5256" "BLR" "KEN" "0"
"5257" "BLR" "KGZ" "0"
"5258" "BLR" "KHM" "0"
"5259" "BLR" "KIR" "0"
"5260" "BLR" "KNA" "0"
"5261" "BLR" "KOR" "0"
"5262" "BLR" "KWT" "0"
"5263" "BLR" "LAO" "0"
"5264" "BLR" "LBN" "0"
"5265" "BLR" "LBR" "0"
"5266" "BLR" "LBY" "0"
"5267" "BLR" "LCA" "0"
"5268" "BLR" "LKA" "0"
"5269" "BLR" "LSO" "0"
"5270" "BLR" "LTU" "1"
"5271" "BLR" "LUX" "0"
"5272" "BLR" "LVA" "1"
"5273" "BLR" "MAC" "0"
"5274" "BLR" "MAR" "0"
"5275" "BLR" "MDA" "0"
"5276" "BLR" "MDG" "0"
"5277" "BLR" "MDV" "0"
"5278" "BLR" "MEX" "0"
"5279" "BLR" "MHL" "0"
"5280" "BLR" "MKD" "0"
"5281" "BLR" "MLI" "0"
"5282" "BLR" "MLT" "0"
"5283" "BLR" "MMR" "0"
"5284" "BLR" "MNG" "0"
"5285" "BLR" "MNP" "0"
"5286" "BLR" "MOZ" "0"
"5287" "BLR" "MRT" "0"
"5288" "BLR" "MSR" "0"
"5289" "BLR" "MTQ" "0"
"5290" "BLR" "MUS" "0"
"5291" "BLR" "MWI" "0"
"5292" "BLR" "MYS" "0"
"5293" "BLR" "NAM" "0"
"5294" "BLR" "NCL" "0"
"5295" "BLR" "NER" "0"
"5296" "BLR" "NFK" "0"
"5297" "BLR" "NGA" "0"
"5298" "BLR" "NIC" "0"
"5299" "BLR" "NIU" "0"
"5300" "BLR" "NLD" "0"
"5301" "BLR" "NOR" "0"
"5302" "BLR" "NPL" "0"
"5303" "BLR" "NRU" "0"
"5304" "BLR" "NZL" "0"
"5305" "BLR" "OMN" "0"
"5306" "BLR" "PAK" "0"
"5307" "BLR" "PAL" "0"
"5308" "BLR" "PAN" "0"
"5309" "BLR" "PCN" "0"
"5310" "BLR" "PER" "0"
"5311" "BLR" "PHL" "0"
"5312" "BLR" "PLW" "0"
"5313" "BLR" "PNG" "0"
"5314" "BLR" "POL" "1"
"5315" "BLR" "PRI" "0"
"5316" "BLR" "PRK" "0"
"5317" "BLR" "PRT" "0"
"5318" "BLR" "PRY" "0"
"5319" "BLR" "PYF" "0"
"5320" "BLR" "QAT" "0"
"5321" "BLR" "REU" "0"
"5322" "BLR" "ROM" "0"
"5323" "BLR" "RUS" "1"
"5324" "BLR" "RWA" "0"
"5325" "BLR" "SAU" "0"
"5326" "BLR" "SDN" "0"
"5327" "BLR" "SEN" "0"
"5328" "BLR" "SGP" "0"
"5329" "BLR" "SHN" "0"
"5330" "BLR" "SLB" "0"
"5331" "BLR" "SLE" "0"
"5332" "BLR" "SLV" "0"
"5333" "BLR" "SMR" "0"
"5334" "BLR" "SOM" "0"
"5335" "BLR" "SPM" "0"
"5336" "BLR" "STP" "0"
"5337" "BLR" "SUR" "0"
"5338" "BLR" "SVK" "0"
"5339" "BLR" "SVN" "0"
"5340" "BLR" "SWE" "0"
"5341" "BLR" "SWZ" "0"
"5342" "BLR" "SYC" "0"
"5343" "BLR" "SYR" "0"
"5344" "BLR" "TCA" "0"
"5345" "BLR" "TCD" "0"
"5346" "BLR" "TGO" "0"
"5347" "BLR" "THA" "0"
"5348" "BLR" "TJK" "0"
"5349" "BLR" "TKL" "0"
"5350" "BLR" "TKM" "0"
"5351" "BLR" "TMP" "0"
"5352" "BLR" "TON" "0"
"5353" "BLR" "TTO" "0"
"5354" "BLR" "TUN" "0"
"5355" "BLR" "TUR" "0"
"5356" "BLR" "TUV" "0"
"5357" "BLR" "TWN" "0"
"5358" "BLR" "TZA" "0"
"5359" "BLR" "UGA" "0"
"5360" "BLR" "UKR" "1"
"5361" "BLR" "URY" "0"
"5362" "BLR" "USA" "0"
"5363" "BLR" "UZB" "0"
"5364" "BLR" "VCT" "0"
"5365" "BLR" "VEN" "0"
"5366" "BLR" "VGB" "0"
"5367" "BLR" "VNM" "0"
"5368" "BLR" "VUT" "0"
"5369" "BLR" "WLF" "0"
"5370" "BLR" "WSM" "0"
"5371" "BLR" "YEM" "0"
"5372" "BLR" "YUG" "0"
"5373" "BLR" "ZAF" "0"
"5374" "BLR" "ZAR" "0"
"5375" "BLR" "ZMB" "0"
"5376" "BLR" "ZWE" "0"
"5377" "BLZ" "ABW" "0"
"5378" "BLZ" "AFG" "0"
"5379" "BLZ" "AGO" "0"
"5380" "BLZ" "AIA" "0"
"5381" "BLZ" "ALB" "0"
"5382" "BLZ" "AND" "0"
"5383" "BLZ" "ANT" "0"
"5384" "BLZ" "ARE" "0"
"5385" "BLZ" "ARG" "0"
"5386" "BLZ" "ARM" "0"
"5387" "BLZ" "ATG" "0"
"5388" "BLZ" "AUS" "0"
"5389" "BLZ" "AUT" "0"
"5390" "BLZ" "AZE" "0"
"5391" "BLZ" "BDI" "0"
"5392" "BLZ" "BEL" "0"
"5393" "BLZ" "BEN" "0"
"5394" "BLZ" "BFA" "0"
"5395" "BLZ" "BGD" "0"
"5396" "BLZ" "BGR" "0"
"5397" "BLZ" "BHR" "0"
"5398" "BLZ" "BHS" "0"
"5399" "BLZ" "BIH" "0"
"5400" "BLZ" "BLR" "0"
"5401" "BLZ" "BLZ" "0"
"5402" "BLZ" "BMU" "0"
"5403" "BLZ" "BOL" "0"
"5404" "BLZ" "BRA" "0"
"5405" "BLZ" "BRB" "0"
"5406" "BLZ" "BRN" "0"
"5407" "BLZ" "BTN" "0"
"5408" "BLZ" "BWA" "0"
"5409" "BLZ" "CAF" "0"
"5410" "BLZ" "CAN" "0"
"5411" "BLZ" "CCK" "0"
"5412" "BLZ" "CHE" "0"
"5413" "BLZ" "CHL" "0"
"5414" "BLZ" "CHN" "0"
"5415" "BLZ" "CIV" "0"
"5416" "BLZ" "CMR" "0"
"5417" "BLZ" "COG" "0"
"5418" "BLZ" "COK" "0"
"5419" "BLZ" "COL" "0"
"5420" "BLZ" "COM" "0"
"5421" "BLZ" "CPV" "0"
"5422" "BLZ" "CRI" "0"
"5423" "BLZ" "CUB" "0"
"5424" "BLZ" "CXR" "0"
"5425" "BLZ" "CYM" "0"
"5426" "BLZ" "CYP" "0"
"5427" "BLZ" "CZE" "0"
"5428" "BLZ" "DEU" "0"
"5429" "BLZ" "DJI" "0"
"5430" "BLZ" "DMA" "0"
"5431" "BLZ" "DNK" "0"
"5432" "BLZ" "DOM" "0"
"5433" "BLZ" "DZA" "0"
"5434" "BLZ" "ECU" "0"
"5435" "BLZ" "EGY" "0"
"5436" "BLZ" "ERI" "0"
"5437" "BLZ" "ESH" "0"
"5438" "BLZ" "ESP" "0"
"5439" "BLZ" "EST" "0"
"5440" "BLZ" "ETH" "0"
"5441" "BLZ" "FIN" "0"
"5442" "BLZ" "FJI" "0"
"5443" "BLZ" "FLK" "0"
"5444" "BLZ" "FRA" "0"
"5445" "BLZ" "FRO" "0"
"5446" "BLZ" "FSM" "0"
"5447" "BLZ" "GAB" "0"
"5448" "BLZ" "GBR" "0"
"5449" "BLZ" "GEO" "0"
"5450" "BLZ" "GHA" "0"
"5451" "BLZ" "GIB" "0"
"5452" "BLZ" "GIN" "0"
"5453" "BLZ" "GLP" "0"
"5454" "BLZ" "GMB" "0"
"5455" "BLZ" "GNB" "0"
"5456" "BLZ" "GNQ" "0"
"5457" "BLZ" "GRC" "0"
"5458" "BLZ" "GRD" "0"
"5459" "BLZ" "GRL" "0"
"5460" "BLZ" "GTM" "1"
"5461" "BLZ" "GUF" "0"
"5462" "BLZ" "GUY" "0"
"5463" "BLZ" "HKG" "0"
"5464" "BLZ" "HND" "0"
"5465" "BLZ" "HRV" "0"
"5466" "BLZ" "HTI" "0"
"5467" "BLZ" "HUN" "0"
"5468" "BLZ" "IDN" "0"
"5469" "BLZ" "IND" "0"
"5470" "BLZ" "IRL" "0"
"5471" "BLZ" "IRN" "0"
"5472" "BLZ" "IRQ" "0"
"5473" "BLZ" "ISL" "0"
"5474" "BLZ" "ISR" "0"
"5475" "BLZ" "ITA" "0"
"5476" "BLZ" "JAM" "0"
"5477" "BLZ" "JOR" "0"
"5478" "BLZ" "JPN" "0"
"5479" "BLZ" "KAZ" "0"
"5480" "BLZ" "KEN" "0"
"5481" "BLZ" "KGZ" "0"
"5482" "BLZ" "KHM" "0"
"5483" "BLZ" "KIR" "0"
"5484" "BLZ" "KNA" "0"
"5485" "BLZ" "KOR" "0"
"5486" "BLZ" "KWT" "0"
"5487" "BLZ" "LAO" "0"
"5488" "BLZ" "LBN" "0"
"5489" "BLZ" "LBR" "0"
"5490" "BLZ" "LBY" "0"
"5491" "BLZ" "LCA" "0"
"5492" "BLZ" "LKA" "0"
"5493" "BLZ" "LSO" "0"
"5494" "BLZ" "LTU" "0"
"5495" "BLZ" "LUX" "0"
"5496" "BLZ" "LVA" "0"
"5497" "BLZ" "MAC" "0"
"5498" "BLZ" "MAR" "0"
"5499" "BLZ" "MDA" "0"
"5500" "BLZ" "MDG" "0"
"5501" "BLZ" "MDV" "0"
"5502" "BLZ" "MEX" "1"
"5503" "BLZ" "MHL" "0"
"5504" "BLZ" "MKD" "0"
"5505" "BLZ" "MLI" "0"
"5506" "BLZ" "MLT" "0"
"5507" "BLZ" "MMR" "0"
"5508" "BLZ" "MNG" "0"
"5509" "BLZ" "MNP" "0"
"5510" "BLZ" "MOZ" "0"
"5511" "BLZ" "MRT" "0"
"5512" "BLZ" "MSR" "0"
"5513" "BLZ" "MTQ" "0"
"5514" "BLZ" "MUS" "0"
"5515" "BLZ" "MWI" "0"
"5516" "BLZ" "MYS" "0"
"5517" "BLZ" "NAM" "0"
"5518" "BLZ" "NCL" "0"
"5519" "BLZ" "NER" "0"
"5520" "BLZ" "NFK" "0"
"5521" "BLZ" "NGA" "0"
"5522" "BLZ" "NIC" "0"
"5523" "BLZ" "NIU" "0"
"5524" "BLZ" "NLD" "0"
"5525" "BLZ" "NOR" "0"
"5526" "BLZ" "NPL" "0"
"5527" "BLZ" "NRU" "0"
"5528" "BLZ" "NZL" "0"
"5529" "BLZ" "OMN" "0"
"5530" "BLZ" "PAK" "0"
"5531" "BLZ" "PAL" "0"
"5532" "BLZ" "PAN" "0"
"5533" "BLZ" "PCN" "0"
"5534" "BLZ" "PER" "0"
"5535" "BLZ" "PHL" "0"
"5536" "BLZ" "PLW" "0"
"5537" "BLZ" "PNG" "0"
"5538" "BLZ" "POL" "0"
"5539" "BLZ" "PRI" "0"
"5540" "BLZ" "PRK" "0"
"5541" "BLZ" "PRT" "0"
"5542" "BLZ" "PRY" "0"
"5543" "BLZ" "PYF" "0"
"5544" "BLZ" "QAT" "0"
"5545" "BLZ" "REU" "0"
"5546" "BLZ" "ROM" "0"
"5547" "BLZ" "RUS" "0"
"5548" "BLZ" "RWA" "0"
"5549" "BLZ" "SAU" "0"
"5550" "BLZ" "SDN" "0"
"5551" "BLZ" "SEN" "0"
"5552" "BLZ" "SGP" "0"
"5553" "BLZ" "SHN" "0"
"5554" "BLZ" "SLB" "0"
"5555" "BLZ" "SLE" "0"
"5556" "BLZ" "SLV" "0"
"5557" "BLZ" "SMR" "0"
"5558" "BLZ" "SOM" "0"
"5559" "BLZ" "SPM" "0"
"5560" "BLZ" "STP" "0"
"5561" "BLZ" "SUR" "0"
"5562" "BLZ" "SVK" "0"
"5563" "BLZ" "SVN" "0"
"5564" "BLZ" "SWE" "0"
"5565" "BLZ" "SWZ" "0"
"5566" "BLZ" "SYC" "0"
"5567" "BLZ" "SYR" "0"
"5568" "BLZ" "TCA" "0"
"5569" "BLZ" "TCD" "0"
"5570" "BLZ" "TGO" "0"
"5571" "BLZ" "THA" "0"
"5572" "BLZ" "TJK" "0"
"5573" "BLZ" "TKL" "0"
"5574" "BLZ" "TKM" "0"
"5575" "BLZ" "TMP" "0"
"5576" "BLZ" "TON" "0"
"5577" "BLZ" "TTO" "0"
"5578" "BLZ" "TUN" "0"
"5579" "BLZ" "TUR" "0"
"5580" "BLZ" "TUV" "0"
"5581" "BLZ" "TWN" "0"
"5582" "BLZ" "TZA" "0"
"5583" "BLZ" "UGA" "0"
"5584" "BLZ" "UKR" "0"
"5585" "BLZ" "URY" "0"
"5586" "BLZ" "USA" "0"
"5587" "BLZ" "UZB" "0"
"5588" "BLZ" "VCT" "0"
"5589" "BLZ" "VEN" "0"
"5590" "BLZ" "VGB" "0"
"5591" "BLZ" "VNM" "0"
"5592" "BLZ" "VUT" "0"
"5593" "BLZ" "WLF" "0"
"5594" "BLZ" "WSM" "0"
"5595" "BLZ" "YEM" "0"
"5596" "BLZ" "YUG" "0"
"5597" "BLZ" "ZAF" "0"
"5598" "BLZ" "ZAR" "0"
"5599" "BLZ" "ZMB" "0"
"5600" "BLZ" "ZWE" "0"
"5601" "BMU" "ABW" "0"
"5602" "BMU" "AFG" "0"
"5603" "BMU" "AGO" "0"
"5604" "BMU" "AIA" "0"
"5605" "BMU" "ALB" "0"
"5606" "BMU" "AND" "0"
"5607" "BMU" "ANT" "0"
"5608" "BMU" "ARE" "0"
"5609" "BMU" "ARG" "0"
"5610" "BMU" "ARM" "0"
"5611" "BMU" "ATG" "0"
"5612" "BMU" "AUS" "0"
"5613" "BMU" "AUT" "0"
"5614" "BMU" "AZE" "0"
"5615" "BMU" "BDI" "0"
"5616" "BMU" "BEL" "0"
"5617" "BMU" "BEN" "0"
"5618" "BMU" "BFA" "0"
"5619" "BMU" "BGD" "0"
"5620" "BMU" "BGR" "0"
"5621" "BMU" "BHR" "0"
"5622" "BMU" "BHS" "0"
"5623" "BMU" "BIH" "0"
"5624" "BMU" "BLR" "0"
"5625" "BMU" "BLZ" "0"
"5626" "BMU" "BMU" "0"
"5627" "BMU" "BOL" "0"
"5628" "BMU" "BRA" "0"
"5629" "BMU" "BRB" "0"
"5630" "BMU" "BRN" "0"
"5631" "BMU" "BTN" "0"
"5632" "BMU" "BWA" "0"
"5633" "BMU" "CAF" "0"
"5634" "BMU" "CAN" "0"
"5635" "BMU" "CCK" "0"
"5636" "BMU" "CHE" "0"
"5637" "BMU" "CHL" "0"
"5638" "BMU" "CHN" "0"
"5639" "BMU" "CIV" "0"
"5640" "BMU" "CMR" "0"
"5641" "BMU" "COG" "0"
"5642" "BMU" "COK" "0"
"5643" "BMU" "COL" "0"
"5644" "BMU" "COM" "0"
"5645" "BMU" "CPV" "0"
"5646" "BMU" "CRI" "0"
"5647" "BMU" "CUB" "0"
"5648" "BMU" "CXR" "0"
"5649" "BMU" "CYM" "0"
"5650" "BMU" "CYP" "0"
"5651" "BMU" "CZE" "0"
"5652" "BMU" "DEU" "0"
"5653" "BMU" "DJI" "0"
"5654" "BMU" "DMA" "0"
"5655" "BMU" "DNK" "0"
"5656" "BMU" "DOM" "0"
"5657" "BMU" "DZA" "0"
"5658" "BMU" "ECU" "0"
"5659" "BMU" "EGY" "0"
"5660" "BMU" "ERI" "0"
"5661" "BMU" "ESH" "0"
"5662" "BMU" "ESP" "0"
"5663" "BMU" "EST" "0"
"5664" "BMU" "ETH" "0"
"5665" "BMU" "FIN" "0"
"5666" "BMU" "FJI" "0"
"5667" "BMU" "FLK" "0"
"5668" "BMU" "FRA" "0"
"5669" "BMU" "FRO" "0"
"5670" "BMU" "FSM" "0"
"5671" "BMU" "GAB" "0"
"5672" "BMU" "GBR" "0"
"5673" "BMU" "GEO" "0"
"5674" "BMU" "GHA" "0"
"5675" "BMU" "GIB" "0"
"5676" "BMU" "GIN" "0"
"5677" "BMU" "GLP" "0"
"5678" "BMU" "GMB" "0"
"5679" "BMU" "GNB" "0"
"5680" "BMU" "GNQ" "0"
"5681" "BMU" "GRC" "0"
"5682" "BMU" "GRD" "0"
"5683" "BMU" "GRL" "0"
"5684" "BMU" "GTM" "0"
"5685" "BMU" "GUF" "0"
"5686" "BMU" "GUY" "0"
"5687" "BMU" "HKG" "0"
"5688" "BMU" "HND" "0"
"5689" "BMU" "HRV" "0"
"5690" "BMU" "HTI" "0"
"5691" "BMU" "HUN" "0"
"5692" "BMU" "IDN" "0"
"5693" "BMU" "IND" "0"
"5694" "BMU" "IRL" "0"
"5695" "BMU" "IRN" "0"
"5696" "BMU" "IRQ" "0"
"5697" "BMU" "ISL" "0"
"5698" "BMU" "ISR" "0"
"5699" "BMU" "ITA" "0"
"5700" "BMU" "JAM" "0"
"5701" "BMU" "JOR" "0"
"5702" "BMU" "JPN" "0"
"5703" "BMU" "KAZ" "0"
"5704" "BMU" "KEN" "0"
"5705" "BMU" "KGZ" "0"
"5706" "BMU" "KHM" "0"
"5707" "BMU" "KIR" "0"
"5708" "BMU" "KNA" "0"
"5709" "BMU" "KOR" "0"
"5710" "BMU" "KWT" "0"
"5711" "BMU" "LAO" "0"
"5712" "BMU" "LBN" "0"
"5713" "BMU" "LBR" "0"
"5714" "BMU" "LBY" "0"
"5715" "BMU" "LCA" "0"
"5716" "BMU" "LKA" "0"
"5717" "BMU" "LSO" "0"
"5718" "BMU" "LTU" "0"
"5719" "BMU" "LUX" "0"
"5720" "BMU" "LVA" "0"
"5721" "BMU" "MAC" "0"
"5722" "BMU" "MAR" "0"
"5723" "BMU" "MDA" "0"
"5724" "BMU" "MDG" "0"
"5725" "BMU" "MDV" "0"
"5726" "BMU" "MEX" "0"
"5727" "BMU" "MHL" "0"
"5728" "BMU" "MKD" "0"
"5729" "BMU" "MLI" "0"
"5730" "BMU" "MLT" "0"
"5731" "BMU" "MMR" "0"
"5732" "BMU" "MNG" "0"
"5733" "BMU" "MNP" "0"
"5734" "BMU" "MOZ" "0"
"5735" "BMU" "MRT" "0"
"5736" "BMU" "MSR" "0"
"5737" "BMU" "MTQ" "0"
"5738" "BMU" "MUS" "0"
"5739" "BMU" "MWI" "0"
"5740" "BMU" "MYS" "0"
"5741" "BMU" "NAM" "0"
"5742" "BMU" "NCL" "0"
"5743" "BMU" "NER" "0"
"5744" "BMU" "NFK" "0"
"5745" "BMU" "NGA" "0"
"5746" "BMU" "NIC" "0"
"5747" "BMU" "NIU" "0"
"5748" "BMU" "NLD" "0"
"5749" "BMU" "NOR" "0"
"5750" "BMU" "NPL" "0"
"5751" "BMU" "NRU" "0"
"5752" "BMU" "NZL" "0"
"5753" "BMU" "OMN" "0"
"5754" "BMU" "PAK" "0"
"5755" "BMU" "PAL" "0"
"5756" "BMU" "PAN" "0"
"5757" "BMU" "PCN" "0"
"5758" "BMU" "PER" "0"
"5759" "BMU" "PHL" "0"
"5760" "BMU" "PLW" "0"
"5761" "BMU" "PNG" "0"
"5762" "BMU" "POL" "0"
"5763" "BMU" "PRI" "0"
"5764" "BMU" "PRK" "0"
"5765" "BMU" "PRT" "0"
"5766" "BMU" "PRY" "0"
"5767" "BMU" "PYF" "0"
"5768" "BMU" "QAT" "0"
"5769" "BMU" "REU" "0"
"5770" "BMU" "ROM" "0"
"5771" "BMU" "RUS" "0"
"5772" "BMU" "RWA" "0"
"5773" "BMU" "SAU" "0"
"5774" "BMU" "SDN" "0"
"5775" "BMU" "SEN" "0"
"5776" "BMU" "SGP" "0"
"5777" "BMU" "SHN" "0"
"5778" "BMU" "SLB" "0"
"5779" "BMU" "SLE" "0"
"5780" "BMU" "SLV" "0"
"5781" "BMU" "SMR" "0"
"5782" "BMU" "SOM" "0"
"5783" "BMU" "SPM" "0"
"5784" "BMU" "STP" "0"
"5785" "BMU" "SUR" "0"
"5786" "BMU" "SVK" "0"
"5787" "BMU" "SVN" "0"
"5788" "BMU" "SWE" "0"
"5789" "BMU" "SWZ" "0"
"5790" "BMU" "SYC" "0"
"5791" "BMU" "SYR" "0"
"5792" "BMU" "TCA" "0"
"5793" "BMU" "TCD" "0"
"5794" "BMU" "TGO" "0"
"5795" "BMU" "THA" "0"
"5796" "BMU" "TJK" "0"
"5797" "BMU" "TKL" "0"
"5798" "BMU" "TKM" "0"
"5799" "BMU" "TMP" "0"
"5800" "BMU" "TON" "0"
"5801" "BMU" "TTO" "0"
"5802" "BMU" "TUN" "0"
"5803" "BMU" "TUR" "0"
"5804" "BMU" "TUV" "0"
"5805" "BMU" "TWN" "0"
"5806" "BMU" "TZA" "0"
"5807" "BMU" "UGA" "0"
"5808" "BMU" "UKR" "0"
"5809" "BMU" "URY" "0"
"5810" "BMU" "USA" "0"
"5811" "BMU" "UZB" "0"
"5812" "BMU" "VCT" "0"
"5813" "BMU" "VEN" "0"
"5814" "BMU" "VGB" "0"
"5815" "BMU" "VNM" "0"
"5816" "BMU" "VUT" "0"
"5817" "BMU" "WLF" "0"
"5818" "BMU" "WSM" "0"
"5819" "BMU" "YEM" "0"
"5820" "BMU" "YUG" "0"
"5821" "BMU" "ZAF" "0"
"5822" "BMU" "ZAR" "0"
"5823" "BMU" "ZMB" "0"
"5824" "BMU" "ZWE" "0"
"5825" "BOL" "ABW" "0"
"5826" "BOL" "AFG" "0"
"5827" "BOL" "AGO" "0"
"5828" "BOL" "AIA" "0"
"5829" "BOL" "ALB" "0"
"5830" "BOL" "AND" "0"
"5831" "BOL" "ANT" "0"
"5832" "BOL" "ARE" "0"
"5833" "BOL" "ARG" "1"
"5834" "BOL" "ARM" "0"
"5835" "BOL" "ATG" "0"
"5836" "BOL" "AUS" "0"
"5837" "BOL" "AUT" "0"
"5838" "BOL" "AZE" "0"
